show_id,type,title,release_year,rating,duration,listed_in,duration_int,duration_type,genres,platform
s7247,Movie,Kurtulus Son Durak,2012,TV-MA,100 min,"Comedies, Dramas, International Movies",100,min,['Comedy'],Netflix
s7248,Movie,Kya Kehna,2000,TV-PG,149 min,"Dramas, International Movies, Romantic Movies",149,min,['Drama'],Netflix
s7249,Movie,Kygo: Live at the Hollywood Bowl,2017,TV-MA,52 min,Music & Musicals,52,min,['Other'],Netflix
s7250,Movie,Kyun! Ho Gaya Na,2004,TV-PG,165 min,"International Movies, Romantic Movies",165,min,['International'],Netflix
s7251,Movie,La Última Fiesta,2016,TV-MA,104 min,"Comedies, International Movies",104,min,['Comedy'],Netflix
s7252,Movie,LA 92,2017,R,114 min,Documentaries,114,min,['Documentary'],Netflix
s7253,Movie,La Bamba,1987,PG-13,109 min,"Classic Movies, Dramas, Music & Musicals",109,min,['Drama'],Netflix
s7254,Movie,La Coppia dei Campioni,2016,TV-MA,88 min,"Comedies, International Movies",88,min,['Comedy'],Netflix
s7256,TV Show,La Femme,2016,TV-14,1 Season,"International TV Shows, TV Dramas",1,season,['International'],Netflix
s7257,TV Show,La Piloto,2017,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1,season,['Action/Thriller'],Netflix
s7258,TV Show,La Rosa de Guadalupe,2010,TV-PG,1 Season,"Classic & Cult TV, Crime TV Shows, International TV Shows",1,season,['Drama'],Netflix
s7259,TV Show,La Viuda Negra,2016,TV-14,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1,season,['Action/Thriller'],Netflix
s7260,Movie,Laal Rang,2016,TV-14,143 min,"Dramas, International Movies, Thrillers",143,min,['Drama'],Netflix
s7261,Movie,Laddaland,2011,TV-MA,112 min,"Horror Movies, International Movies",112,min,['Horror'],Netflix
s7262,Movie,Lady Bloodfight,2016,R,101 min,Action & Adventure,101,min,['Action/Thriller'],Netflix
s7263,Movie,Lady in the Water,2006,PG-13,110 min,"Sci-Fi & Fantasy, Thrillers",110,min,['Sci-Fi/Fantasy'],Netflix
s7264,Movie,Lady-Like,2018,R,83 min,"Comedies, Independent Movies",83,min,['Comedy'],Netflix
s7265,TV Show,"Lady, la vendedora de rosas",2015,TV-14,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",1,season,['International'],Netflix
s7266,Movie,Lalbaug Parel: Zali Mumbai Sonyachi,2010,TV-MA,145 min,"Dramas, International Movies",145,min,['Drama'],Netflix
s7267,TV Show,Land Girls,2011,TV-14,3 Seasons,"British TV Shows, International TV Shows, TV Dramas",3,season,['International'],Netflix
s7268,Movie,Larceny,2017,TV-14,87 min,Action & Adventure,87,min,['Action/Thriller'],Netflix
s7269,TV Show,Last,2015,TV-14,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",1,season,['Action/Thriller'],Netflix
s7270,Movie,Last Ferry,2019,TV-MA,86 min,"Dramas, Independent Movies, LGBTQ Movies",86,min,['Drama'],Netflix
s7271,Movie,Last Knights,2015,R,115 min,Action & Adventure,115,min,['Action/Thriller'],Netflix
s7272,Movie,Last Night,2010,R,93 min,"Dramas, Independent Movies, Romantic Movies",93,min,['Drama'],Netflix
s7273,Movie,Le K Benzema,2017,TV-14,121 min,"Documentaries, International Movies, Sports Movies",121,min,['Documentary'],Netflix
s7274,Movie,Le serment des Hitler,2014,TV-PG,54 min,"Documentaries, International Movies",54,min,['Documentary'],Netflix
s7275,Movie,Leap Year,2010,PG,100 min,"Comedies, Romantic Movies",100,min,['Comedy'],Netflix
s7276,Movie,LeapFrog: Letter Factory,2003,TV-Y,37 min,Children & Family Movies,37,min,['Kids'],Netflix
s7277,Movie,LeapFrog: Numberland,2011,TV-Y,33 min,Movies,33,min,['Movies'],Netflix
s7278,Movie,LeapFrog: Phonics Farm,2011,TV-Y,35 min,Movies,35,min,['Movies'],Netflix
s7279,Movie,"LeapFrog: Sing-along, Read-along",2011,TV-Y,32 min,Children & Family Movies,32,min,['Kids'],Netflix
s7280,TV Show,Learning Time with Timmy,2018,TV-Y,1 Season,"British TV Shows, Kids' TV",1,season,['International'],Netflix
s7281,Movie,Lechmi,2017,TV-MA,147 min,"Comedies, Horror Movies, International Movies",147,min,['Comedy'],Netflix
s7282,Movie,Left Behind,2014,PG-13,110 min,"Action & Adventure, Faith & Spirituality, Sci-Fi & Fantasy",110,min,['Action/Thriller'],Netflix
s7283,Movie,Legend of the Guardians: The Owls of Ga'Hoole,2010,PG,97 min,Children & Family Movies,97,min,['Kids'],Netflix
s7284,Movie,Legend of the Naga Pearls,2017,TV-MA,108 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",108,min,['Action/Thriller'],Netflix
s7285,Movie,Legendary Weapons of China,1982,TV-14,101 min,"Action & Adventure, Cult Movies, International Movies",101,min,['Action/Thriller'],Netflix
s7286,TV Show,Legends of Strength,2017,TV-PG,1 Season,Docuseries,1,season,['Documentary'],Netflix
s7287,Movie,Legion,2010,R,100 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",100,min,['Action/Thriller'],Netflix
s7289,TV Show,Lego Friends: Girls on a Mission,2018,TV-Y,1 Season,Kids' TV,1,season,"['""Kids TV""']",Netflix
s7290,Movie,LEGO House - Home of the Brick,2018,TV-G,48 min,"Documentaries, International Movies",48,min,['Documentary'],Netflix
s7291,Movie,LEGO Ninjago: Masters of Spinjitzu: Day of the Departed,2016,TV-Y7,44 min,"Action & Adventure, Children & Family Movies",44,min,['Action/Thriller'],Netflix
s7292,TV Show,Leo & Tig,2017,TV-Y,1 Season,Kids' TV,1,season,"['""Kids TV""']",Netflix
s7293,Movie,Leo the Lion,2013,TV-Y7,78 min,"Children & Family Movies, Comedies",78,min,['Kids'],Netflix
s7294,Movie,"Les Bleus - Une autre histoire de France, 1996-2016",2016,TV-MA,103 min,"Documentaries, International Movies, Sports Movies",103,min,['Documentary'],Netflix
s7295,Movie,Let There Be Light,1946,TV-PG,58 min,"Classic Movies, Documentaries",58,min,['Drama'],Netflix
s7296,TV Show,Leyla and Mecnun,2014,TV-MA,3 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",3,season,['International'],Netflix
s7297,Movie,Lez Bomb,2018,TV-14,90 min,"Comedies, LGBTQ Movies",90,min,['Comedy'],Netflix
s7298,TV Show,License to Drill: Louisiana,2014,TV-PG,1 Season,Reality TV,1,season,['Reality'],Netflix
s7299,Movie,Life After Beth,2014,R,89 min,"Comedies, Horror Movies, Independent Movies",89,min,['Comedy'],Netflix
s7300,Movie,Life in the Doghouse,2018,TV-PG,83 min,"Documentaries, LGBTQ Movies",83,min,['Documentary'],Netflix
s7301,TV Show,Life on Location,2009,TV-G,1 Season,"British TV Shows, Docuseries, Science & Nature TV",1,season,['International'],Netflix
s7302,TV Show,Life Story,2014,TV-14,1 Season,"British TV Shows, Docuseries, Science & Nature TV",1,season,['International'],Netflix
s7303,Movie,Lifechanger,2018,TV-MA,84 min,"Horror Movies, Independent Movies, Thrillers",84,min,['Horror'],Netflix
s7304,Movie,Lifeline,1997,TV-14,104 min,"Action & Adventure, International Movies",104,min,['Action/Thriller'],Netflix
s7305,Movie,Like Arrows,2018,TV-PG,99 min,"Dramas, Faith & Spirituality",99,min,['Drama'],Netflix
s7306,Movie,Like Water for Chocolate,1992,R,105 min,"Classic Movies, Dramas, International Movies",105,min,['Drama'],Netflix
s7307,Movie,Lila & Eve,2015,R,94 min,"Dramas, Thrillers",94,min,['Drama'],Netflix
s7309,Movie,Lincoln,2012,PG-13,150 min,Dramas,150,min,['Drama'],Netflix
s7310,Movie,Lion's Heart,2013,TV-14,111 min,"Action & Adventure, International Movies",111,min,['Action/Thriller'],Netflix
s7311,Movie,Listen Up! The Lives of Quincy Jones,1990,TV-14,116 min,"Documentaries, Music & Musicals",116,min,['Documentary'],Netflix
s7312,Movie,Little Dragon Maiden,1983,TV-14,92 min,"Action & Adventure, International Movies, Romantic Movies",92,min,['Action/Thriller'],Netflix
s7313,TV Show,Little Lunch,2015,Unrated,1 Season,"Kids' TV, TV Comedies",1,season,"['""Kids TV""']",Netflix
s7314,Movie,Little Lunch: The Halloween Horror Story,2016,TV-Y7,23 min,"Children & Family Movies, Comedies",23,min,['Kids'],Netflix
s7315,Movie,Little Lunch: The Nightmare Before Graduation,2016,TV-Y7,25 min,"Children & Family Movies, Comedies",25,min,['Kids'],Netflix
s7316,Movie,Little Men,2016,PG,85 min,"Dramas, Independent Movies",85,min,['Drama'],Netflix
s7317,Movie,Little Nicky,2000,PG-13,90 min,Comedies,90,min,['Comedy'],Netflix
s7318,Movie,Little Singham aur Kaal ka Mahajaal,2018,TV-Y7,68 min,"Children & Family Movies, Comedies",68,min,['Kids'],Netflix
s7319,Movie,Little Singham Bandarpur Mein Hu Ha Hu,2019,TV-Y7,67 min,"Children & Family Movies, Comedies",67,min,['Kids'],Netflix
s7320,Movie,Little Singham in London,2019,TV-Y7,66 min,"Children & Family Movies, Comedies",66,min,['Kids'],Netflix
s7321,Movie,Little Sister,2016,Unrated,91 min,"Comedies, Dramas, Independent Movies",91,min,['Comedy'],Netflix
s7322,TV Show,Liv and Maddie,2017,TV-G,4 Seasons,"Kids' TV, TV Comedies",4,season,"['""Kids TV""']",Netflix
s7323,Movie,Lizzie Borden Took an Ax,2014,TV-14,87 min,Thrillers,87,min,['Action/Thriller'],Netflix
s7324,Movie,Lo and Behold: Reveries of the Connected World,2016,PG-13,98 min,Documentaries,98,min,['Documentary'],Netflix
s7325,TV Show,Lo que la verdad esconde: El caso Asunta (Operacion Nenúfar),2017,TV-14,1 Season,"Crime TV Shows, Docuseries, International TV Shows",1,season,['Action/Thriller'],Netflix
s7326,TV Show,Lo que la vida me robó,2013,TV-14,1 Season,"Crime TV Shows, International TV Shows, Romantic TV Shows",1,season,['Action/Thriller'],Netflix
s7327,Movie,"Lock, Stock and Two Smoking Barrels",1998,R,108 min,"Action & Adventure, Comedies, Independent Movies",108,min,['Action/Thriller'],Netflix
s7328,Movie,Locke,2013,R,85 min,"Dramas, Independent Movies",85,min,['Drama'],Netflix
s7329,Movie,Lockout,2012,PG-13,95 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",95,min,['Action/Thriller'],Netflix
s7330,Movie,Loco Love,2017,TV-MA,103 min,"Dramas, Independent Movies, International Movies",103,min,['Drama'],Netflix
s7331,Movie,Logan's Run,1976,PG,118 min,"Action & Adventure, Classic Movies, Cult Movies",118,min,['Action/Thriller'],Netflix
s7333,Movie,Lolita,1962,R,153 min,"Classic Movies, Dramas, Romantic Movies",153,min,['Drama'],Netflix
s7334,TV Show,London Spy,2015,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",1,season,['International'],Netflix
s7335,Movie,Long Time Running,2017,TV-14,96 min,"Documentaries, International Movies, Music & Musicals",96,min,['Documentary'],Netflix
s7336,Movie,"Look Out, Officer",1990,TV-14,88 min,"Action & Adventure, Comedies, International Movies",88,min,['Action/Thriller'],Netflix
s7337,Movie,Look Who's Back,2015,Unrated,116 min,"Comedies, International Movies",116,min,['Comedy'],Netflix
s7338,Movie,Lorai: Play to Live,2015,TV-14,155 min,"Dramas, International Movies, Sports Movies",155,min,['Drama'],Netflix
s7339,TV Show,Los 10 años de Peter Capusotto,2015,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies",1,season,['International'],Netflix
s7340,Movie,Los Niños Héroes de Chapultepec,2017,TV-14,88 min,"Documentaries, International Movies",88,min,['Documentary'],Netflix
s7341,TV Show,Los tiempos de Pablo Escobar,2012,TV-14,1 Season,"Crime TV Shows, Docuseries, International TV Shows",1,season,['Action/Thriller'],Netflix
s7342,Movie,Losing Sight of Shore,2017,TV-14,92 min,"Documentaries, Sports Movies",92,min,['Documentary'],Netflix
s7344,TV Show,Love Cuisine,2015,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,season,['International'],Netflix
s7345,Movie,Love Dot Com: The Social Experiment,2019,TV-MA,98 min,"Comedies, Romantic Movies",98,min,['Comedy'],Netflix
s7346,Movie,Love In A Puff,2010,TV-MA,103 min,"Comedies, Dramas, International Movies",103,min,['Comedy'],Netflix
s7347,Movie,Love Ni Bhavai,2017,TV-14,163 min,"Comedies, International Movies, Romantic Movies",163,min,['Comedy'],Netflix
s7348,Movie,Love on Delivery,1994,TV-14,93 min,"Action & Adventure, Comedies, International Movies",93,min,['Action/Thriller'],Netflix
s7349,TV Show,Love Rain,2012,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",1,season,['International'],Netflix
s7350,TV Show,Love Rhythms - Accidental Daddy,2016,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",1,season,['International'],Netflix
s7351,Movie,Love Shot,2018,TV-MA,77 min,"Dramas, Thrillers",77,min,['Drama'],Netflix
s7352,Movie,Love Station,2011,TV-14,97 min,"Comedies, International Movies, Romantic Movies",97,min,['Comedy'],Netflix
s7353,Movie,Love You... Love You Not,2015,TV-14,115 min,"Comedies, International Movies, Romantic Movies",115,min,['Comedy'],Netflix
s7354,TV Show,Love Your Garden,2013,TV-G,1 Season,"British TV Shows, International TV Shows, Reality TV",1,season,['International'],Netflix
s7355,Movie,"Love, Rosie",2014,R,103 min,"Comedies, International Movies, Romantic Movies",103,min,['Comedy'],Netflix
s7356,Movie,LoveTrue,2016,TV-MA,82 min,Documentaries,82,min,['Documentary'],Netflix
s7357,Movie,Loving Annabelle,2006,TV-MA,77 min,"Dramas, Independent Movies, LGBTQ Movies",77,min,['Drama'],Netflix
s7358,Movie,Loving You,1995,TV-14,79 min,"Dramas, International Movies",79,min,['Drama'],Netflix
s7359,Movie,Lucha: Playing the Impossible,2016,TV-PG,98 min,"Documentaries, International Movies, Sports Movies",98,min,['Documentary'],Netflix
s7360,TV Show,Lucky Days,2010,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,season,['International'],Netflix
s7361,Movie,Lucky: No Time for Love,2005,TV-14,131 min,"Dramas, International Movies, Romantic Movies",131,min,['Drama'],Netflix
s7362,Movie,Lupt,2018,TV-14,110 min,"Horror Movies, International Movies, Thrillers",110,min,['Horror'],Netflix
s7363,Movie,Lusers,2015,TV-MA,100 min,"Comedies, International Movies, Sports Movies",100,min,['Comedy'],Netflix
s7364,Movie,Ma Chu Ka,2017,TV-14,117 min,"International Movies, Thrillers",117,min,['International'],Netflix
s7365,Movie,Maacher Jhol,2017,TV-PG,107 min,"Dramas, International Movies",107,min,['Drama'],Netflix
s7366,Movie,Mac & Devin Go to High School,2012,R,76 min,Comedies,76,min,['Comedy'],Netflix
s7367,Movie,Macchli Jal Ki Rani Hai,2014,TV-MA,118 min,"Horror Movies, International Movies",118,min,['Horror'],Netflix
s7368,Movie,Mad Max,1979,R,93 min,"Action & Adventure, Classic Movies, Cult Movies",93,min,['Action/Thriller'],Netflix
s7370,Movie,Mad Money,2008,PG-13,99 min,Comedies,99,min,['Comedy'],Netflix
s7371,Movie,Mad Ron's Prevues from Hell,1987,Unrated,84 min,"Cult Movies, Horror Movies",84,min,['Other'],Netflix
s7372,Movie,Mad World,2016,TV-MA,102 min,"Dramas, International Movies",102,min,['Drama'],Netflix
s7373,Movie,Madaari,2016,TV-14,134 min,"Dramas, Independent Movies, International Movies",134,min,['Drama'],Netflix
s7374,Movie,Maddman: The Steve Madden Story,2017,TV-MA,78 min,Documentaries,78,min,['Documentary'],Netflix
s7375,Movie,Madre,2016,TV-MA,95 min,"International Movies, Thrillers",95,min,['International'],Netflix
s7376,TV Show,Maggie & Bianca: Fashion Friends,2017,TV-Y7,1 Season,"Kids' TV, TV Comedies",1,season,"['""Kids TV""']",Netflix
s7377,TV Show,Magi: Adventure of Sinbad,2016,TV-14,1 Season,"Anime Series, International TV Shows",1,season,['Sci-Fi/Fantasy'],Netflix
s7378,Movie,Magic Snowflake,2013,TV-Y,73 min,Children & Family Movies,73,min,['Kids'],Netflix
s7379,Movie,Magnetic,2018,TV-14,110 min,"Action & Adventure, Documentaries, International Movies",110,min,['Action/Thriller'],Netflix
s7380,Movie,Magnus,2016,TV-PG,75 min,"Children & Family Movies, Documentaries, International Movies",75,min,['Kids'],Netflix
s7381,Movie,Mahabharat,2013,TV-14,119 min,"Action & Adventure, Dramas, International Movies",119,min,['Action/Thriller'],Netflix
s7382,TV Show,Maharakshak Devi,2015,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy",1,season,['International'],Netflix
s7383,TV Show,Maharakshak: Aryan,2014,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy",1,season,['International'],Netflix
s7384,TV Show,Mahi Way,2010,TV-14,1 Season,"International TV Shows, TV Comedies",1,season,['International'],Netflix
s7385,Movie,Mahjong Heroes,1981,TV-PG,92 min,"Comedies, International Movies",92,min,['Comedy'],Netflix
s7386,TV Show,Mahmut & Meryem,2013,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1,season,['International'],Netflix
s7387,Movie,Maine Pyaar Kyun Kiya,2005,TV-14,137 min,"Comedies, International Movies, Music & Musicals",137,min,['Comedy'],Netflix
s7388,Movie,Maine Pyar Kiya,1989,TV-PG,192 min,"Dramas, International Movies, Music & Musicals",192,min,['Drama'],Netflix
s7389,Movie,Mala Kahich Problem Nahi,2017,TV-PG,132 min,"Dramas, International Movies",132,min,['Drama'],Netflix
s7390,Movie,Malicious,2018,TV-MA,91 min,Horror Movies,91,min,['Horror'],Netflix
s7391,Movie,Man of Tai Chi,2013,R,105 min,"Action & Adventure, Dramas",105,min,['Action/Thriller'],Netflix
s7392,Movie,Man Up,2015,R,88 min,"Comedies, International Movies, Romantic Movies",88,min,['Comedy'],Netflix
s7393,TV Show,Man vs Wild with Sunny Leone,2018,TV-PG,1 Season,"International TV Shows, Reality TV, TV Action & Adventure",1,season,['International'],Netflix
s7394,Movie,Mandi,1983,TV-MA,155 min,"Dramas, Independent Movies, International Movies",155,min,['Drama'],Netflix
s7395,Movie,Mandobasar Galpo,2017,TV-14,103 min,"Dramas, International Movies, Romantic Movies",103,min,['Drama'],Netflix
s7396,Movie,Manglehorn,2014,PG-13,97 min,"Dramas, Independent Movies",97,min,['Drama'],Netflix
s7397,Movie,Mango Dreams,2016,TV-14,92 min,"Dramas, Independent Movies",92,min,['Drama'],Netflix
s7398,Movie,Manhattan Romance,2014,TV-14,98 min,"Comedies, Independent Movies, Romantic Movies",98,min,['Comedy'],Netflix
s7399,Movie,Manolo: The Boy Who Made Shoes for Lizards,2017,TV-MA,89 min,"Documentaries, International Movies",89,min,['Documentary'],Netflix
s7400,Movie,Mansfield Park,1999,PG-13,112 min,"Comedies, Dramas, International Movies",112,min,['Comedy'],Netflix
s7401,Movie,Mantostaan,2017,TV-MA,75 min,"Dramas, Independent Movies, International Movies",75,min,['Drama'],Netflix
s7402,Movie,Mantra,2017,TV-14,89 min,"Dramas, Independent Movies, International Movies",89,min,['Drama'],Netflix
s7403,Movie,Mara,2017,TV-MA,99 min,"Horror Movies, Thrillers",99,min,['Horror'],Netflix
s7404,Movie,Marauders,2016,R,107 min,Action & Adventure,107,min,['Action/Thriller'],Netflix
s7405,TV Show,Marching Orders,2018,TV-14,1 Season,Docuseries,1,season,['Documentary'],Netflix
s7406,Movie,Mark Gatiss: A Study in Sherlock,2016,TV-14,29 min,Movies,29,min,['Movies'],Netflix
s7408,Movie,Maroon,2016,TV-MA,94 min,"Dramas, Independent Movies, International Movies",94,min,['Drama'],Netflix
s7409,TV Show,Married at First Sight,2019,TV-14,1 Season,"Reality TV, Romantic TV Shows",1,season,['Reality'],Netflix
s7411,Movie,Martial Arts of Shaolin,1986,R,90 min,"Action & Adventure, International Movies",90,min,['Action/Thriller'],Netflix
s7412,Movie,Martin Lawrence Live: Runteldat,2002,R,104 min,Stand-Up Comedy,104,min,['Comedy'],Netflix
s7413,Movie,Martin Luther: The Idea that Changed the World,2017,TV-PG,55 min,"Documentaries, Faith & Spirituality",55,min,['Documentary'],Netflix
s7414,Movie,Martyrs of Marriage,2016,TV-14,83 min,"Documentaries, International Movies",83,min,['Documentary'],Netflix
s7415,Movie,Marvel & ESPN Films Present: 1 of 1: Genesis,2014,TV-PG,77 min,"Documentaries, Sports Movies",77,min,['Documentary'],Netflix
s7416,Movie,Marvel's Iron Man & Hulk: Heroes United,2013,PG,72 min,"Action & Adventure, Sci-Fi & Fantasy",72,min,['Action/Thriller'],Netflix
